gene_id,gene_name
11100,ENSG00000196578.4,OR5AC2
11101,ENSG00000249225.1,RP11-343D2.11
11102,ENSG00000251090.2,OR5AC4P
11103,ENSG00000248365.3,POU5F1P7
11104,ENSG00000231192.3,OR5H1
11105,ENSG00000236032.3,OR5H14
11106,ENSG00000233412.5,OR5H15
11107,ENSG00000249321.1,OR5H5P
11108,ENSG00000249975.1,OR5H3P
11109,ENSG00000248507.1,OR5H4P
11110,ENSG00000251088.1,RP11-325B23.2
11111,ENSG00000187900.4,OR5H7P
11112,ENSG00000230301.6,OR5H6
11113,ENSG00000197938.6,OR5H2
11114,ENSG00000232535.2,OR5H8
11115,ENSG00000196098.2,OR5K4
11116,ENSG00000206536.1,OR5K3
11117,ENSG00000244653.1,UBFD1P1
11118,ENSG00000232382.2,OR5K1
11119,ENSG00000231861.3,OR5K2
11120,ENSG00000080822.17,CLDND1
11121,ENSG00000285635.1,RP11-227H4.8
11122,ENSG00000248839.1,RP11-227H4.5
11123,ENSG00000250562.1,RPL38P4
11124,ENSG00000154165.5,GPR15
11125,ENSG00000286602.1,RP11-227H4.9
11126,ENSG00000080819.9,CPOX
11127,ENSG00000240827.1,RP11-227H4.1
11128,ENSG00000244153.1,WWP1P1
11129,ENSG00000239445.6,ST3GAL6-AS1
11130,ENSG00000064225.12,ST3GAL6
11131,ENSG00000249274.1,PDLIM1P4
11132,ENSG00000057019.16,DCBLD2
11133,ENSG00000206712.1,RNU6-26P
11134,ENSG00000239462.1,CTD-2021J15.1
11135,ENSG00000207331.1,RNU6-1263P
11136,ENSG00000240476.1,LINC00973
11137,ENSG00000275108.1,U7
11138,ENSG00000241305.1,ACTG1P13
11139,ENSG00000240572.1,RP11-121C1.1
11140,ENSG00000243296.1,RP11-779P15.1
11141,ENSG00000243089.2,RP11-779P15.2
11142,ENSG00000244464.2,RP11-201E8.1
11143,ENSG00000144810.16,COL8A1
11144,ENSG00000273374.1,RP11-383I23.2
11145,ENSG00000184220.12,CMSS1
11146,ENSG00000168386.19,FILIP1L
11147,ENSG00000264897.1,MIR3921
11148,ENSG00000287378.1,RP11-15N24.6
11149,ENSG00000235156.5,TMEM30CP
11150,ENSG00000277000.1,DUSP12P1
11151,ENSG00000243974.1,VTI1BP1
11152,ENSG00000036054.13,TBC1D23
11153,ENSG00000114021.12,NIT2
11154,ENSG00000154174.8,TOMM70
11155,ENSG00000206535.8,LNP1
11156,ENSG00000181458.10,TMEM45A
11157,ENSG00000144820.8,ADGRG7
11158,ENSG00000252989.1,ENSG10010140146.1
11159,ENSG00000243495.1,GMFBP1
11160,ENSG00000114354.15,TFG
11161,ENSG00000154175.18,ABI3BP
11162,ENSG00000213431.4,RP11-301G23.1
11163,ENSG00000201642.1,RNU6-865P
11164,ENSG00000242573.1,ACTR3P3
11165,ENSG00000081148.12,IMPG2
11166,ENSG00000138468.16,SENP7
11167,ENSG00000241738.1,ZNF90P1
11168,ENSG00000232830.5,RP11-144C15.1
11169,ENSG00000282978.1,RP11-144C15.2
11170,ENSG00000201554.1,Y
11171,ENSG00000175841.8,FAM172BP
11172,ENSG00000174173.7,TRMT10C
11173,ENSG00000081154.12,PCNP
11174,ENSG00000242299.1,RP11-234A1.1
11175,ENSG00000243396.1,RPL32P7
11176,ENSG00000252348.1,RNU6-1256P
11177,ENSG00000212319.1,Y
11178,ENSG00000201511.1,Y
11179,ENSG00000066422.5,ZBTB11
11180,ENSG00000201121.1,RNY1P12
11181,ENSG00000256628.3,ZBTB11-AS1
11182,ENSG00000114391.13,RPL24
11183,ENSG00000286699.1,RP11-454H13.8
11184,ENSG00000244119.1,PDCL3P4
11185,ENSG00000182504.11,CEP97
11186,ENSG00000144815.16,NXPE3
11187,ENSG00000249474.1,RP11-49I4.3
11188,ENSG00000144802.11,NFKBIZ
11189,ENSG00000287682.1,RP11-49I4.5
11190,ENSG00000214407.3,LINC02085
11191,ENSG00000202177.1,Y
11192,ENSG00000241280.1,RP11-221J22.2
11193,ENSG00000170044.9,ZPLD1
11194,ENSG00000241754.2,RP11-280H21.1
11195,ENSG00000201065.1,RNU6-461P
11196,ENSG00000201922.1,RNU1-43P
11197,ENSG00000236691.3,NDUFA4P2
11198,ENSG00000265328.1,MIR548AB
11199,ENSG00000240107.1,RP11-628J14.1
11200,ENSG00000243195.1,TUBBP11
11201,ENSG00000214405.3,RAP1BP2
11202,ENSG00000243635.1,RP11-281P11.1
11203,ENSG00000170017.12,ALCAM
11204,ENSG00000114423.23,CBLB
11205,ENSG00000287421.1,RP11-47L11.1
11206,ENSG00000244652.1,RP11-93B21.1
11207,ENSG00000286854.1,RP11-93B21.2
11208,ENSG00000242759.8,LINC00882
11209,ENSG00000200610.1,Y
11210,ENSG00000288557.1,RP11-280F2.3
11211,ENSG00000200361.1,Y
11212,ENSG00000239997.1,FCF1P3
11213,ENSG00000241787.1,MTND4P16
11214,ENSG00000239632.1,MTND4LP3
11215,ENSG00000242214.1,MTND3P6
11216,ENSG00000242836.1,MTCO3P35
11217,ENSG00000249580.1,MTATP6P22
11218,ENSG00000243658.1,MTND5P16
11219,ENSG00000240034.1,MTND6P6
11220,ENSG00000250630.1,MTCO1P35
11221,ENSG00000239586.1,MTND1P16
11222,ENSG00000240796.1,MTND2P14
11223,ENSG00000252626.1,RNU6-1308P
11224,ENSG00000286956.1,RP11-71I3.1
11225,ENSG00000239455.1,RP11-561O4.1
11226,ENSG00000243701.7,DUBR
11227,ENSG00000239828.7,RP11-446H18.5
11228,ENSG00000241218.1,CSP2
11229,ENSG00000272597.1,RP11-446H18.6
11230,ENSG00000138483.3,CCDC54
11231,ENSG00000273125.2,LINC01990
11232,ENSG00000114439.19,BBX
11233,ENSG00000240423.3,LINC00636
11234,ENSG00000241469.9,LINC00635
11235,ENSG00000279277.2,RP11-861A13.2
11236,ENSG00000196776.17,CD47
11237,ENSG00000271856.1,LINC01215
11238,ENSG00000114446.5,IFT57
11239,ENSG00000114455.13,HHLA2
11240,ENSG00000243188.1,HNRNPA1P17
11241,ENSG00000144821.10,MYH15
11242,ENSG00000241634.1,RP11-381E24.1
11243,ENSG00000163507.14,CIP2A
11244,ENSG00000202379.1,SNORA70
11245,ENSG00000276763.1,RP11-381E24.4
11246,ENSG00000198919.13,DZIP3
11247,ENSG00000241777.1,RP11-148O7.2
11248,ENSG00000163515.7,RETNLB
11249,ENSG00000163519.14,TRAT1
11250,ENSG00000138472.11,GUCA1C
11251,ENSG00000114487.10,MORC1
11252,ENSG00000221633.2,U3
11253,ENSG00000239314.1,MORC1-AS1
11254,ENSG00000241224.8,C3orf85
11255,ENSG00000261364.1,RP11-59E19.4
11256,ENSG00000214381.6,LINC00488
11257,ENSG00000252889.1,RNU6-1236P
11258,ENSG00000239288.1,RP11-59E19.3
11259,ENSG00000163530.4,DPPA2
11260,ENSG00000277635.1,Metazoa
11261,ENSG00000121570.12,DPPA4
11262,ENSG00000241257.1,RP11-397K18.1
11263,ENSG00000244561.1,RP11-702L6.1
11264,ENSG00000230618.3,H3P12
11265,ENSG00000228980.4,LINC01205
11266,ENSG00000244196.1,PPIAP15
11267,ENSG00000265956.1,MIR4445
11268,ENSG00000242029.1,RP11-457K10.1
11269,ENSG00000271249.1,DIMT1P1
11270,ENSG00000214380.4,NFYBP1
11271,ENSG00000243945.1,RP11-696F10.1
11272,ENSG00000240895.1,RP11-119D18.1
11273,ENSG00000221206.1,RNU6ATAC15P
11274,ENSG00000244722.1,RPSAP29
11275,ENSG00000201426.1,Y
11276,ENSG00000242242.6,NECTIN3-AS1
11277,ENSG00000177707.11,NECTIN3
11278,ENSG00000153283.13,CD96
11279,ENSG00000239311.1,RP11-615J4.3
11280,ENSG00000244142.1,ATP6V0CP2
11281,ENSG00000240787.1,RP11-615J4.4
11282,ENSG00000177494.6,ZBED2
11283,ENSG00000244720.1,NT5C3AP2
11284,ENSG00000240891.8,PLCXD2
11285,ENSG00000240766.1,PLCXD2-AS1
11286,ENSG00000144824.21,PHLDB2
11287,ENSG00000286492.1,RP11-31B16.2
11288,ENSG00000144827.9,ABHD10
11289,ENSG00000144834.14,TAGLN3
11290,ENSG00000239439.1,RFKP2
11291,ENSG00000176040.13,TMPRSS7
11292,ENSG00000114529.13,C3orf52
11293,ENSG00000207940.1,MIR567
11294,ENSG00000174500.13,GCSAM
11295,ENSG00000261488.1,TBILA
11296,ENSG00000172139.15,SLC9C1
11297,ENSG00000244144.1,RP11-757F18.3
11298,ENSG00000239482.6,RP11-90K6.1
11299,ENSG00000283669.1,RP11-231E6.3
11300,ENSG00000091972.18,CD200
11301,ENSG00000243081.2,RP11-231E6.1
11302,ENSG00000186265.10,BTLA
11303,ENSG00000242525.1,OR7E100P
11304,ENSG00000279349.1,RP11-147G7.3
11305,ENSG00000144848.11,ATG3
11306,ENSG00000138459.9,SLC35A5
11307,ENSG00000091986.16,CCDC80
11308,ENSG00000242308.2,RP11-572C15.3
11309,ENSG00000240893.1,LINC02042
11310,ENSG00000242770.2,CD200R1L-AS1
11311,ENSG00000206531.10,CD200R1L
11312,ENSG00000163606.11,CD200R1
11313,ENSG00000272844.1,RP11-484K9.4
11314,ENSG00000163607.17,GTPBP8
11315,ENSG00000163608.15,NEPRO
11316,ENSG00000240057.6,RP11-572M11.4
11317,ENSG00000243483.1,RP11-572M11.2
11318,ENSG00000241219.1,RP11-572M11.1
11319,ENSG00000243795.1,LINC02044
11320,ENSG00000144857.15,BOC
11321,ENSG00000288079.1,RP11-325J6.2
11322,ENSG00000206530.11,CFAP44
11323,ENSG00000240751.1,RP11-553D4.2
11324,ENSG00000285943.1,RP11-553D4.3
11325,ENSG00000243849.2,CFAP44-AS1
11326,ENSG00000275670.1,MIR8076
11327,ENSG00000163611.11,SPICE1
11328,ENSG00000072858.11,SIDT1
11329,ENSG00000239453.1,SIDT1-AS1
11330,ENSG00000265253.1,MIR4446
11331,ENSG00000241529.3,RN7SL767P
11332,ENSG00000176542.10,USF3
11333,ENSG00000121579.13,NAA50
11334,ENSG00000239280.1,RP11-271C24.3
11335,ENSG00000242659.1,RP11-271C24.2
11336,ENSG00000114573.10,ATP6V1A
11337,ENSG00000178075.20,GRAMD1C
11338,ENSG00000240776.1,RP11-435F17.1
11339,ENSG00000241889.1,RP11-435F17.3
11340,ENSG00000240375.1,VPS26AP1
11341,ENSG00000273394.1,RP11-255E6.6
11342,ENSG00000184307.17,ZDHHC23
11343,ENSG00000163617.11,CCDC191
11344,ENSG00000270880.1,RP11-255E6.5
11345,ENSG00000287805.1,RP11-255E6.7
11346,ENSG00000285836.1,RP11-274J15.4
11347,ENSG00000151576.10,QTRT2
11348,ENSG00000240912.1,H2BP3
11349,ENSG00000151577.13,DRD3
11350,ENSG00000241490.1,RP11-553L6.2
11351,ENSG00000240487.1,FAM214BP1
11352,ENSG00000174255.8,ZNF80
11353,ENSG00000181847.12,TIGIT
11354,ENSG00000181722.17,ZBTB20
11355,ENSG00000259976.3,RP11-553L6.5
11356,ENSG00000284134.1,MIR568
11357,ENSG00000241560.7,ZBTB20-AS1
11358,ENSG00000242290.2,ZBTB20-AS5
11359,ENSG00000241295.1,ZBTB20-AS2
11360,ENSG00000264623.3,MIR4796
11361,ENSG00000239946.1,ZBTB20-AS3
11362,ENSG00000240002.1,YBX1P3
11363,ENSG00000242767.1,ZBTB20-AS4
11364,ENSG00000242880.2,RP11-190P13.2
11365,ENSG00000244157.1,EIF4E2P2
11366,ENSG00000287795.1,RP11-416B23.1
11367,ENSG00000288074.1,RP11-416B23.2
11368,ENSG00000172020.13,GAP43
11369,ENSG00000241596.1,RP11-326J18.1
11370,ENSG00000185565.12,LSAMP
11371,ENSG00000243359.3,RN7SL815P
11372,ENSG00000240922.1,LSAMP-AS1
11373,ENSG00000241397.1,LINC00903
11374,ENSG00000241156.3,RN7SL582P
11375,ENSG00000198406.7,BZW1P2
11376,ENSG00000243197.8,TUSC7
11377,ENSG00000278072.1,ENSG10010137502.1
11378,ENSG00000265433.1,MIR4447
11379,ENSG00000274732.1,ENSG10010135716.1
11380,ENSG00000242385.1,LINC00901
11381,ENSG00000200372.1,RNU5E-8P
11382,ENSG00000243014.1,PTMAP8
11383,ENSG00000206889.1,RNU6-1200P
11384,ENSG00000239268.3,RP11-384F7.2
11385,ENSG00000240393.1,RP11-768G7.1
11386,ENSG00000241213.2,LINC02024
11387,ENSG00000242816.2,RP11-768G7.3
11388,ENSG00000243276.6,RP11-384F7.1
11389,ENSG00000286660.1,RP11-155B15.1
11390,ENSG00000144847.13,IGSF11
11391,ENSG00000239877.3,IGSF11-AS1
11392,ENSG00000163424.9,TEX55
11393,ENSG00000251012.2,RP11-484M3.5
11394,ENSG00000114638.8,UPK1B
11395,ENSG00000121578.13,B4GALT4
11396,ENSG00000240254.2,B4GALT4-AS1
11397,ENSG00000031081.11,ARHGAP31
11398,ENSG00000242829.1,RPS26P21
11399,ENSG00000241155.1,ARHGAP31-AS1
11400,ENSG00000207310.1,RNU6-1127P
11401,ENSG00000176142.13,TMEM39A
11402,ENSG00000163389.12,POGLUT1
11403,ENSG00000272662.1,TIMMDC1-DT
11404,ENSG00000113845.10,TIMMDC1
11405,ENSG00000121594.12,CD80
11406,ENSG00000272967.1,RP11-190C22.9
11407,ENSG00000144843.11,ADPRH
11408,ENSG00000144837.9,PLA1A
11409,ENSG00000242052.1,RPL10P7
11410,ENSG00000121577.14,POPDC2
11411,ENSG00000138495.7,COX17
11412,ENSG00000286584.2,RP11-59M4.2
11413,ENSG00000183833.16,CFAP91
11414,ENSG00000285585.1,RP11-169N13.5
11415,ENSG00000239994.2,RP11-169N13.4
11416,ENSG00000144852.20,NR1I2
11417,ENSG00000240471.1,PHBP8
11418,ENSG00000082701.17,GSK3B
11419,ENSG00000288662.1,RP11-73F12.1
11420,ENSG00000288667.1,RP11-73F12.2
11421,ENSG00000239835.1,RP11-767L7.1
11422,ENSG00000241546.1,RP11-767L7.2
11423,ENSG00000242622.2,RP11-18H7.1
11424,ENSG00000244308.2,RN7SL762P
11425,ENSG00000244139.3,RN7SL397P
11426,ENSG00000175697.11,GPR156
11427,ENSG00000206721.1,Y
11428,ENSG00000240882.1,RP11-174O3.1
11429,ENSG00000163428.4,LRRC58
11430,ENSG00000240661.3,RP11-174O3.3
11431,ENSG00000282950.1,RP11-174O3.6
11432,ENSG00000242613.1,RP11-174O3.4
11433,ENSG00000163430.12,FSTL1
11434,ENSG00000284121.1,MIR198
11435,ENSG00000286735.1,RP11-359H3.6
11436,ENSG00000240774.1,RP11-359H3.4
11437,ENSG00000244441.1,RP11-359H3.1
11438,ENSG00000065518.8,NDUFB4
11439,ENSG00000113924.12,HGD
11440,ENSG00000144840.10,RABL3
11441,ENSG00000240452.1,MTCO1P29
11442,ENSG00000243257.1,MTCO2P29
11443,ENSG00000153767.10,GTF2E1
11444,ENSG00000213371.4,NAP1L1P3
11445,ENSG00000286827.1,RP11-567P17.5
11446,ENSG00000243593.1,LINC02049
11447,ENSG00000287366.1,RP11-500K19.3
11448,ENSG00000145087.13,STXBP5L
11449,ENSG00000270782.1,RP11-500K19.2
11450,ENSG00000264477.1,MIR5682
11451,ENSG00000243813.1,RP11-678L1.1
11452,ENSG00000242103.1,RP11-10G15.4
11453,ENSG00000287022.1,RP11-10G15.5
11454,ENSG00000051341.15,POLQ
11455,ENSG00000242445.1,RPL7AP11
11456,ENSG00000186103.5,ARGFX
11457,ENSG00000163833.8,FBXO40
11458,ENSG00000180353.11,HCLS1
11459,ENSG00000243544.3,RN7SL172P
11460,ENSG00000222057.1,RNU4-62P
11461,ENSG00000173230.15,GOLGB1
11462,ENSG00000173226.17,IQCB1
11463,ENSG00000145088.9,EAF2
11464,ENSG00000163406.11,SLC15A2
11465,ENSG00000145103.15,ILDR1
11466,ENSG00000202388.1,Y
11467,ENSG00000114013.16,CD86
11468,ENSG00000287977.1,RP11-289N10.2
11469,ENSG00000036828.17,CASR
11470,ENSG00000240236.1,HNRNPA1P23
11471,ENSG00000121552.4,CSTA
11472,ENSG00000160124.9,MIX23
11473,ENSG00000114023.15,FAM162A
11474,ENSG00000196981.4,WDR5B
11475,ENSG00000272758.6,WDR5B-DT
11476,ENSG00000242531.1,RP11-299J3.6
11477,ENSG00000114030.13,KPNA1
11478,ENSG00000275348.1,RP11-592P9.3
11479,ENSG00000287207.1,RP11-592P9.4
11480,ENSG00000138496.17,PARP9
11481,ENSG00000163840.10,DTX3L
11482,ENSG00000173200.13,PARP15
11483,ENSG00000243918.1,EIF4BP8
11484,ENSG00000173193.15,PARP14
11485,ENSG00000169087.11,HSPBAP1
11486,ENSG00000138463.9,SLC49A4
11487,ENSG00000273033.2,LINC02035
11488,ENSG00000082684.16,SEMA5B
11489,ENSG00000065485.20,PDIA5
11490,ENSG00000284421.1,MIR7110
11491,ENSG00000121542.12,SEC22A
11492,ENSG00000273454.1,RP11-797D24.3
11493,ENSG00000173175.15,ADCY5
11494,ENSG00000272678.1,RP11-797D24.4
11495,ENSG00000206527.10,HACD2
11496,ENSG00000239523.6,MYLK-AS1
11497,ENSG00000065534.19,MYLK
11498,ENSG00000250174.5,MYLK-AS2
11499,ENSG00000273123.1,RP11-9N20.3
11500,ENSG00000207002.1,ENSG10010139529.1
11501,ENSG00000175455.16,CCDC14
11502,ENSG00000065371.17,ROPN1
11503,ENSG00000160145.16,KALRN
11504,ENSG00000266383.1,MIR5002
11505,ENSG00000240622.1,RPL7P15
11506,ENSG00000276656.1,MIR6083
11507,ENSG00000252751.1,RNU6-143P
11508,ENSG00000288713.1,RP11-71H17.9
11509,ENSG00000260391.2,RP11-71H17.7
11510,ENSG00000114491.14,UMPS
11511,ENSG00000265981.1,MIR544B
11512,ENSG00000242199.1,RP11-71H17.1
11513,ENSG00000082781.12,ITGB5
11514,ENSG00000244286.1,ITGB5-AS1
11515,ENSG00000280042.1,RP11-71H17.8
11516,ENSG00000276626.1,7SK
11517,ENSG00000243986.2,ENO1P3
11518,ENSG00000173702.7,MUC13
11519,ENSG00000173706.14,HEG1
11520,ENSG00000252642.1,RNA5SP137
11521,ENSG00000288022.1,CTD-2015F14.2
11522,ENSG00000221955.11,SLC12A8
11523,ENSG00000199327.1,RNU6-230P
11524,ENSG00000264986.1,MIR5092
11525,ENSG00000163848.20,ZNF148
11526,ENSG00000229048.5,DUTP1
11527,ENSG00000243508.1,DNAJB6P7
11528,ENSG00000252953.1,RNU6-232P
11529,ENSG00000114520.11,SNX4
11530,ENSG00000201800.1,Y
11531,ENSG00000252965.1,Y
11532,ENSG00000144909.8,OSBPL11
11533,ENSG00000243072.1,GS1-388B5.2
11534,ENSG00000242001.1,GS1-388B5.1
11535,ENSG00000234458.4,OR7E130P
11536,ENSG00000243429.1,OR7E29P
11537,ENSG00000228963.3,OR7E93P
11538,ENSG00000239978.1,OR7E53P
11539,ENSG00000179170.11,OR7E97P
11540,ENSG00000239432.1,GS1-388B5.8
11541,ENSG00000284624.1,RP11-379B18.8
11542,ENSG00000284660.1,RP11-379B18.7
11543,ENSG00000272840.1,RP11-379B18.6
11544,ENSG00000239804.1,RP11-379B18.1
11545,ENSG00000221737.1,MIR548I1
11546,ENSG00000242229.1,RPS3AP14
11547,ENSG00000287617.1,RP11-379B18.9
11548,ENSG00000241346.1,SNRPCP11
11549,ENSG00000241288.8,LINC02614
11550,ENSG00000241278.1,ENPP7P4
11551,ENSG00000248787.2,RP11-666A20.4
11552,ENSG00000171084.15,FAM86JP
11553,ENSG00000189366.10,ALG1L
11554,ENSG00000241439.1,RP11-666A20.3
11555,ENSG00000114547.10,ROPN1B
11556,ENSG00000114544.17,SLC41A3
11557,ENSG00000248607.1,RP11-158I23.1
11558,ENSG00000250012.2,RP11-124N2.1
11559,ENSG00000144908.14,ALDH1L1
11560,ENSG00000250218.1,ALDH1L1-AS1
11561,ENSG00000272020.1,RNU1-30P
11562,ENSG00000246022.3,ALDH1L1-AS2
11563,ENSG00000287232.1,RP11-205A6.1
11564,ENSG00000250934.2,RP11-71E19.1
11565,ENSG00000251448.2,RP11-71E19.2
11566,ENSG00000287440.1,RP11-71E19.6
11567,ENSG00000163884.4,KLF15
11568,ENSG00000249833.7,CCDC37-DT
11569,ENSG00000163885.12,CFAP100
11570,ENSG00000279328.1,RP11-203H19.2
11571,ENSG00000070476.15,ZXDC
11572,ENSG00000159650.9,UROC1
11573,ENSG00000180767.10,CHST13
11574,ENSG00000180697.9,C3orf22
11575,ENSG00000201968.1,RNA5SP138
11576,ENSG00000197763.20,TXNRD3
11577,ENSG00000248557.1,RP11-390G14.1
11578,ENSG00000198284.9,NUP210P1
11579,ENSG00000248850.1,RP11-605F14.2
11580,ENSG00000159685.11,CHCHD6
11581,ENSG00000249558.1,RCC2P4
11582,ENSG00000280053.1,RP11-61K12.2
11583,ENSG00000114554.12,PLXNA1
11584,ENSG00000287784.1,RP11-305F5.3
11585,ENSG00000214324.5,C3orf56
11586,ENSG00000212556.1,Y
11587,ENSG00000243016.1,RP11-305F5.2
11588,ENSG00000201288.1,RNU6-1047P
11589,ENSG00000286919.1,RP11-88I21.3
11590,ENSG00000239620.3,PRR20G
11591,ENSG00000244215.2,LINC02016
11592,ENSG00000239921.6,LINC01471
11593,ENSG00000240562.1,RP11-59J16.2
11594,ENSG00000282975.1,LINC02034
11595,ENSG00000282860.1,RP11-153F10.2
11596,ENSG00000163870.16,TPRA1
11597,ENSG00000275067.1,MIR6825
11598,ENSG00000276083.1,MIR7976
11599,ENSG00000073111.14,MCM2
11600,ENSG00000285600.1,RP11-427I6.5
11601,ENSG00000114631.11,PODXL2
11602,ENSG00000114626.18,ABTB1
11603,ENSG00000074416.15,MGLL
11604,ENSG00000287143.1,RP11-491D10.2
11605,ENSG00000187715.13,KBTBD12
11606,ENSG00000201210.1,RNA5SP139
11607,ENSG00000058262.10,SEC61A1
11608,ENSG00000175792.12,RUVBL1
11609,ENSG00000222627.1,RNU2-37P
11610,ENSG00000239608.1,RUVBL1-AS1
11611,ENSG00000212344.1,RNU6-823P
11612,ENSG00000132394.11,EEFSEC
11613,ENSG00000285619.1,AL449214.1
11614,ENSG00000179407.3,DNAJB8
11615,ENSG00000242049.1,DNAJB8-AS1
11616,ENSG00000179348.12,GATA2
11617,ENSG00000244300.3,GATA2-AS1
11618,ENSG00000239405.1,TMED10P2
11619,ENSG00000286806.1,RP11-475N22.7
11620,ENSG00000198685.4,LINC01565
11621,ENSG00000163902.12,RPN1
11622,ENSG00000277250.1,Metazoa
11623,ENSG00000242551.2,POU5F1P6
11624,ENSG00000075785.14,RAB7A
11625,ENSG00000207130.1,ENSG10010135154.1
11626,ENSG00000239503.1,MARK2P8
11627,ENSG00000242992.3,FTH1P4
11628,ENSG00000244232.3,RN7SL698P
11629,ENSG00000239483.1,RPS15AP16
11630,ENSG00000244065.1,MARK2P17
11631,ENSG00000243022.1,MARK3P3
11632,ENSG00000242062.1,MARK2P6
11633,ENSG00000261159.1,RP11-723O4.9
11634,ENSG00000231305.4,RP11-723O4.2
11635,ENSG00000250796.1,RP11-723O4.3
11636,ENSG00000287110.1,RP11-723O4.10
11637,ENSG00000177646.20,ACAD9
11638,ENSG00000114656.12,CFAP92
11639,ENSG00000279507.1,RP11-723O4.7
11640,ENSG00000114654.8,EFCC1
11641,ENSG00000249505.1,RP11-434H6.2
11642,ENSG00000169704.5,GP9
11643,ENSG00000172780.17,RAB43
11644,ENSG00000261796.1,ISY1-RAB43
11645,ENSG00000273174.1,RP11-434H6.6
11646,ENSG00000240682.10,ISY1
11647,ENSG00000273437.1,RP11-434H6.7
11648,ENSG00000169714.17,CNBP
11649,ENSG00000241673.1,RPS27P12
11650,ENSG00000181789.14,COPG1
11651,ENSG00000278658.1,MIR6826
11652,ENSG00000286729.1,RP13-685P2.9
11653,ENSG00000183624.14,HMCES
11654,ENSG00000184897.6,H1-10
11655,ENSG00000206417.8,H1-10-AS1
11656,ENSG00000248916.1,NUP210P3
11657,ENSG00000270492.1,RP13-685P2.8
11658,ENSG00000270773.1,RP13-685P2.7
11659,ENSG00000244932.2,RP11-529F4.1
11660,ENSG00000251474.6,RPL32P3
11661,ENSG00000207088.1,SNORA7B
11662,ENSG00000172771.12,EFCAB12
11663,ENSG00000129071.10,MBD4
11664,ENSG00000163913.13,IFT122
11665,ENSG00000163914.5,RHO
11666,ENSG00000178804.8,H1-8
11667,ENSG00000004399.13,PLXND1
11668,ENSG00000239437.3,RN7SL752P
11669,ENSG00000248659.1,RP11-263I1.1
11670,ENSG00000172765.18,TMCC1
11671,ENSG00000202412.1,RNY3P13
11672,ENSG00000283509.1,U6
11673,ENSG00000203644.3,RP11-332M2.1
11674,ENSG00000271270.7,TMCC1-DT
11675,ENSG00000250643.1,RP11-93K22.6
11676,ENSG00000170893.4,TRH
11677,ENSG00000248459.1,RP11-93K22.1
11678,ENSG00000284731.1,RP11-93K22.15
11679,ENSG00000249869.1,RP11-93K22.7
11680,ENSG00000180770.3,OR7E129P
11681,ENSG00000251178.1,OR7E21P
11682,ENSG00000251610.2,RP11-77P16.3
11683,ENSG00000251287.8,ALG1L2
11684,ENSG00000248243.1,LINC02014
11685,ENSG00000253540.5,FAM86HP
11686,ENSG00000249846.7,LINC02021
11687,ENSG00000248618.1,ENPP7P3
11688,ENSG00000288111.1,RP11-77P16.5
11689,ENSG00000250580.1,SNRPCP8
11690,ENSG00000228252.9,COL6A4P2
11691,ENSG00000249253.1,RP11-77P16.1
11692,ENSG00000172752.14,COL6A5
11693,ENSG00000206384.10,COL6A6
11694,ENSG00000196455.8,PIK3R4
11695,ENSG00000222783.1,RN7SKP212
11696,ENSG00000285631.1,RP11-119P22.2
11697,ENSG00000232829.3,GSTO3P
11698,ENSG00000017260.20,ATP2C1
11699,ENSG00000284095.1,RP11-39E3.6
11700,ENSG00000250592.1,RP11-39E3.3
11701,ENSG00000252894.2,Y
11702,ENSG00000249098.1,RP11-39E3.4
11703,ENSG00000251579.1,RP11-39E3.5
11704,ENSG00000034533.12,ASTE1
11705,ENSG00000114670.14,NEK11
11706,ENSG00000250129.5,RP11-265F19.1
11707,ENSG00000201550.1,RNU6-726P
11708,ENSG00000250608.2,RP11-933H2.4
11709,ENSG00000246082.2,NUDT16L2P
11710,ENSG00000198585.12,NUDT16
11711,ENSG00000261167.1,RP11-517B11.7
11712,ENSG00000114686.9,MRPL3
11713,ENSG00000249020.1,SNORA58
11714,ENSG00000248468.2,RP11-517B11.4
11715,ENSG00000248530.1,BCL2L12P1
11716,ENSG00000196353.12,CPNE4
11717,ENSG00000251447.1,RP11-517B11.6
11718,ENSG00000265859.1,MIR5704
11719,ENSG00000240854.1,PSMC2P1
11720,ENSG00000242899.1,RPL7P16
11721,ENSG00000014257.16,ACP3
11722,ENSG00000240890.2,RP11-65E22.2
11723,ENSG00000213264.3,NIP7P2
11724,ENSG00000138246.17,DNAJC13
11725,ENSG00000240303.8,ACAD11
11726,ENSG00000274810.4,NPHP3-ACAD11
11727,ENSG00000129048.7,ACKR4
11728,ENSG00000251614.1,HSPA8P19
11729,ENSG00000081307.15,UBA5
11730,ENSG00000113971.21,NPHP3
11731,ENSG00000248724.6,NPHP3-AS1
11732,ENSG00000249725.1,RP11-469L4.1
11733,ENSG00000144868.14,TMEM108
11734,ENSG00000251011.6,TMEM108-AS1
11735,ENSG00000170819.5,BFSP2
11736,ENSG00000249820.1,RP11-503I22.2
11737,ENSG00000249993.1,BFSP2-AS1
11738,ENSG00000214301.4,RP11-91K8.4
11739,ENSG00000272832.1,RP11-91K8.5
11740,ENSG00000250983.1,RP11-91K8.2
11741,ENSG00000201827.1,ENSG10010135872.1
11742,ENSG00000091527.16,CDV3
11743,ENSG00000163781.14,TOPBP1
11744,ENSG00000242337.5,INHCAP
11745,ENSG00000252641.2,RNU6-678P
